file_name,cwe,line
pazaramatatil.com.js,CWE-1333,95
pcsdetran.rs.gov.br.js,CWE-1333,312
pcsdetran.rs.gov.br.js,CWE-1333,312
pcsdetran.rs.gov.br.js,CWE-1333,660
pcsdetran.rs.gov.br.js,CWE-1333,660
pcsdetran.rs.gov.br.js,CWE-1333,905
pcsdetran.rs.gov.br.js,CWE-1333,905
pcsdetran.rs.gov.br.js,CWE-1333,906
pcsdetran.rs.gov.br.js,CWE-1333,906
pekao24.pl.js,CWE-1333,312
pekao24.pl.js,CWE-1333,312
pekao24.pl.js,CWE-1333,672
pekao24.pl.js,CWE-1333,672
pekao24.pl.js,CWE-1333,917
pekao24.pl.js,CWE-1333,917
pekao24.pl.js,CWE-1333,918
pekao24.pl.js,CWE-1333,918
pepsichat.com.js,CWE-1333,1
pepsichat.com.js,CWE-1333,1
persecom.net.js,CWE-1333,2
persecom.net.js,CWE-1333,2
persecom.net.js,CWE-1333,2
persecom.net.js,CWE-1333,2
persecom.net.js,CWE-1333,2
petingros.it.js,CWE-1333,2
petingros.it.js,CWE-1333,2
petingros.it.js,CWE-1333,2
petingros.it.js,CWE-1333,2
phayahong789.com.js,CWE-1333,384
phayahong789.com.js,CWE-1333,384
phayahong789.com.js,CWE-1333,1050
phayahong789.com.js,CWE-1333,1050
phayahong789.com.js,CWE-1333,1437
phayahong789.com.js,CWE-1333,1437
phayahong789.com.js,CWE-1333,1438
phayahong789.com.js,CWE-1333,1438
philoro.ch.js,CWE-1333,76
philoro.ch.js,CWE-1333,95
philoro.de.js,CWE-1333,76
philoro.de.js,CWE-1333,95
phluant.com.js,CWE-1333,1
phluant.com.js,CWE-1333,1
phxitsolutions.com.js,CWE-1333,1
phxitsolutions.com.js,CWE-1333,1
piclens.com.js,CWE-1333,2
pictelate.com.js,CWE-1333,1
pictelate.com.js,CWE-1333,1
pinaysexstories.com.js,CWE-1333,1
pinguinradio.com.js,CWE-1333,312
pinguinradio.com.js,CWE-1333,312
pinguinradio.com.js,CWE-1333,660
pinguinradio.com.js,CWE-1333,660
pinguinradio.com.js,CWE-1333,905
pinguinradio.com.js,CWE-1333,905
pinguinradio.com.js,CWE-1333,906
pinguinradio.com.js,CWE-1333,906
pinkporn.pro.js,CWE-1333,1
pitbull.pl.js,CWE-1333,279
pitbull.pl.js,CWE-1333,279
pitbull.pl.js,CWE-1333,279
pitbull.pl.js,CWE-1333,279
pitbull.pl.js,CWE-1333,279
pitbull.pl.js,CWE-1333,279
pitbull.pl.js,CWE-1333,279
pitbull.pl.js,CWE-1333,279
pitbull.pl.js,CWE-1333,279
pixel.green.js,CWE-1333,1
pixel.green.js,CWE-1333,1
pixiq.com.js,CWE-1333,1
pixiq.com.js,CWE-1333,1
pizzahut.co.nz.js,CWE-1333,76
pizzahut.co.nz.js,CWE-1333,95
pizzahut.com.ph.js,CWE-1333,76
pizzahut.com.ph.js,CWE-1333,95
pj.pizza.js,CWE-1333,1
pk40.online.js,CWE-1333,1
pk40.online.js,CWE-1333,1
placetoplug.com.js,CWE-1333,312
placetoplug.com.js,CWE-1333,312
placetoplug.com.js,CWE-1333,672
placetoplug.com.js,CWE-1333,672
placetoplug.com.js,CWE-1333,917
placetoplug.com.js,CWE-1333,917
placetoplug.com.js,CWE-1333,918
placetoplug.com.js,CWE-1333,918
pleasurepier.com.js,CWE-1333,271
pleasurepier.com.js,CWE-1333,271
pleasurepier.com.js,CWE-1333,271
pleasurepier.com.js,CWE-1333,271
pleasurepier.com.js,CWE-1333,271
pleasurepier.com.js,CWE-1333,271
pocketsiem.co.uk.js,CWE-1333,1
pocketsiem.co.uk.js,CWE-1333,1
pogodynka.pl.js,CWE-1333,312
pogodynka.pl.js,CWE-1333,312
pogodynka.pl.js,CWE-1333,657
pogodynka.pl.js,CWE-1333,657
pogodynka.pl.js,CWE-1333,895
pogodynka.pl.js,CWE-1333,895
pogodynka.pl.js,CWE-1333,896
pogodynka.pl.js,CWE-1333,896
polymer-project.org.js,CWE-1333,279
polymer-project.org.js,CWE-1333,279
polymer-project.org.js,CWE-1333,279
polymer-project.org.js,CWE-1333,279
polymer-project.org.js,CWE-1333,279
polymer-project.org.js,CWE-1333,279
polymer-project.org.js,CWE-1333,279
polymer-project.org.js,CWE-1333,279
polymer-project.org.js,CWE-1333,279
pontocom.net.br.js,CWE-1333,271
pontocom.net.br.js,CWE-1333,271
pontocom.net.br.js,CWE-1333,271
pontocom.net.br.js,CWE-1333,271
pontocom.net.br.js,CWE-1333,271
pontocom.net.br.js,CWE-1333,271
popehat.com.js,CWE-1333,2414
popehat.com.js,CWE-1333,2414
popehat.com.js,CWE-1333,2414
popehat.com.js,CWE-1333,2414
popehat.com.js,CWE-1333,2414
popehat.com.js,CWE-1333,2414
popehat.com.js,CWE-1333,3156
popehat.com.js,CWE-1333,3156
popehat.com.js,CWE-1333,3156
popehat.com.js,CWE-1333,3156
popehat.com.js,CWE-1333,3156
popehat.com.js,CWE-1333,3156
popehat.com.js,CWE-1333,3156
popehat.com.js,CWE-1333,3156
pornes.xxx.js,CWE-1333,1
pornhub.watch.js,CWE-1333,1
pornoplage.com.js,CWE-1333,1
pornovidex.com.js,CWE-1333,1
portmone.com.ua.js,CWE-1333,312
portmone.com.ua.js,CWE-1333,312
portmone.com.ua.js,CWE-1333,672
portmone.com.ua.js,CWE-1333,672
portmone.com.ua.js,CWE-1333,917
portmone.com.ua.js,CWE-1333,917
portmone.com.ua.js,CWE-1333,918
portmone.com.ua.js,CWE-1333,918
portugol.dev.js,CWE-1333,312
portugol.dev.js,CWE-1333,312
portugol.dev.js,CWE-1333,672
portugol.dev.js,CWE-1333,672
portugol.dev.js,CWE-1333,917
portugol.dev.js,CWE-1333,917
portugol.dev.js,CWE-1333,918
portugol.dev.js,CWE-1333,918
powellfuneralhomes.com.js,CWE-1333,271
powellfuneralhomes.com.js,CWE-1333,271
powellfuneralhomes.com.js,CWE-1333,271
powellfuneralhomes.com.js,CWE-1333,271
powellfuneralhomes.com.js,CWE-1333,271
powellfuneralhomes.com.js,CWE-1333,271
powerredtelecom.com.js,CWE-1333,1
powerredtelecom.com.js,CWE-1333,1
praisecharts.com.js,CWE-1333,312
praisecharts.com.js,CWE-1333,312
praisecharts.com.js,CWE-1333,675
praisecharts.com.js,CWE-1333,675
praisecharts.com.js,CWE-1333,920
praisecharts.com.js,CWE-1333,920
praisecharts.com.js,CWE-1333,921
praisecharts.com.js,CWE-1333,921
praticabr.com.js,CWE-1333,271
praticabr.com.js,CWE-1333,271
praticabr.com.js,CWE-1333,271
praticabr.com.js,CWE-1333,271
praticabr.com.js,CWE-1333,271
praticabr.com.js,CWE-1333,271
premium789.com.js,CWE-1333,384
premium789.com.js,CWE-1333,384
premium789.com.js,CWE-1333,1050
premium789.com.js,CWE-1333,1050
premium789.com.js,CWE-1333,1437
premium789.com.js,CWE-1333,1437
premium789.com.js,CWE-1333,1438
premium789.com.js,CWE-1333,1438
premiumimpression.com.js,CWE-1333,1
premiumimpression.com.js,CWE-1333,1
preqin.com.js,CWE-1333,31
preqin.com.js,CWE-1333,31
preqin.com.js,CWE-1333,31
preqin.com.js,CWE-1333,31
preqin.com.js,CWE-1333,31
preqin.com.js,CWE-1333,75
preqin.com.js,CWE-1333,75
preqin.com.js,CWE-1333,75
preqin.com.js,CWE-1333,75
princesscruises.com.js,CWE-1333,1
prismaticpowders.com.js,CWE-1333,1
pro-dex.com.js,CWE-1333,271
pro-dex.com.js,CWE-1333,271
pro-dex.com.js,CWE-1333,271
pro-dex.com.js,CWE-1333,271
pro-dex.com.js,CWE-1333,271
pro-dex.com.js,CWE-1333,271
prod888.com.js,CWE-1333,384
prod888.com.js,CWE-1333,384
prod888.com.js,CWE-1333,1050
prod888.com.js,CWE-1333,1050
prod888.com.js,CWE-1333,1437
prod888.com.js,CWE-1333,1437
prod888.com.js,CWE-1333,1438
prod888.com.js,CWE-1333,1438
programateapuesto.pe.js,CWE-1333,312
programateapuesto.pe.js,CWE-1333,312
programateapuesto.pe.js,CWE-1333,665
programateapuesto.pe.js,CWE-1333,665
programateapuesto.pe.js,CWE-1333,910
programateapuesto.pe.js,CWE-1333,910
programateapuesto.pe.js,CWE-1333,911
programateapuesto.pe.js,CWE-1333,911
promitheies.gr.js,CWE-1333,312
promitheies.gr.js,CWE-1333,312
promitheies.gr.js,CWE-1333,672
promitheies.gr.js,CWE-1333,672
promitheies.gr.js,CWE-1333,917
promitheies.gr.js,CWE-1333,917
promitheies.gr.js,CWE-1333,918
promitheies.gr.js,CWE-1333,918
promomarketing.com.js,CWE-1333,312
promomarketing.com.js,CWE-1333,312
promomarketing.com.js,CWE-1333,672
promomarketing.com.js,CWE-1333,672
promomarketing.com.js,CWE-1333,917
promomarketing.com.js,CWE-1333,917
promomarketing.com.js,CWE-1333,918
promomarketing.com.js,CWE-1333,918
promospesial.shop.js,CWE-1333,1
promospesial.shop.js,CWE-1333,1
prothom-alo.com.js,CWE-1333,2
prothom-alo.com.js,CWE-1333,2
prothom-alo.com.js,CWE-1333,2
prothom-alo.com.js,CWE-1333,2
prothom-alo.com.js,CWE-1333,2
prothom-alo.com.js,CWE-1333,2
prothom-alo.com.js,CWE-1333,2
prothom-alo.com.js,CWE-1333,2
prothom-alo.com.js,CWE-1333,2
provu.com.br.js,CWE-1333,1
provu.com.br.js,CWE-1333,1
pttor.com.js,CWE-1333,76
pttor.com.js,CWE-1333,95
pubxtags.com.js,CWE-1333,1
pubxtags.com.js,CWE-1333,1
pukkaherbs.com.js,CWE-1333,76
pukkaherbs.com.js,CWE-1333,95
pussyvids.pro.js,CWE-1333,1
qdl.qa.js,CWE-1333,20
qiniu.com.js,CWE-1333,3
qiniu.com.js,CWE-1333,3
qiniu.com.js,CWE-1333,3
qiniu.com.js,CWE-1333,7
qiniudn.com.js,CWE-1333,3
qiniudn.com.js,CWE-1333,3
qiniudn.com.js,CWE-1333,3
qiniudn.com.js,CWE-1333,7
quad9.net.js,CWE-1333,76
quad9.net.js,CWE-1333,95
qualtrim.com.js,CWE-1333,312
qualtrim.com.js,CWE-1333,312
qualtrim.com.js,CWE-1333,672
qualtrim.com.js,CWE-1333,672
qualtrim.com.js,CWE-1333,917
qualtrim.com.js,CWE-1333,917
qualtrim.com.js,CWE-1333,918
qualtrim.com.js,CWE-1333,918
quantumai.google.js,CWE-1333,3
rabe-bike.de.js,CWE-1333,279
rabe-bike.de.js,CWE-1333,279
rabe-bike.de.js,CWE-1333,279
rabe-bike.de.js,CWE-1333,279
rabe-bike.de.js,CWE-1333,279
rabe-bike.de.js,CWE-1333,279
rabe-bike.de.js,CWE-1333,279
rabe-bike.de.js,CWE-1333,279
rabe-bike.de.js,CWE-1333,279
radioparadise.com.js,CWE-1333,312
radioparadise.com.js,CWE-1333,312
radioparadise.com.js,CWE-1333,657
radioparadise.com.js,CWE-1333,657
radioparadise.com.js,CWE-1333,899
radioparadise.com.js,CWE-1333,899
radioparadise.com.js,CWE-1333,900
radioparadise.com.js,CWE-1333,900
raid.lt.js,CWE-1333,354
raid.lt.js,CWE-1333,354
raid.lt.js,CWE-1333,1025
raid.lt.js,CWE-1333,1025
raid.lt.js,CWE-1333,1421
raid.lt.js,CWE-1333,1421
raid.lt.js,CWE-1333,1422
raid.lt.js,CWE-1333,1422
raidmine.com.js,CWE-1333,76
raidmine.com.js,CWE-1333,95
ram.com.js,CWE-1333,1
ramtrucks.com.js,CWE-1333,1
rankiq.app.js,CWE-1333,479
rankiq.app.js,CWE-1333,479
rankiq.app.js,CWE-1333,1134
rankiq.app.js,CWE-1333,1134
rankiq.app.js,CWE-1333,1534
rankiq.app.js,CWE-1333,1534
rankiq.app.js,CWE-1333,1535
rankiq.app.js,CWE-1333,1535
rapido.rentals.js,CWE-1333,312
rapido.rentals.js,CWE-1333,312
rapido.rentals.js,CWE-1333,672
rapido.rentals.js,CWE-1333,672
rapido.rentals.js,CWE-1333,917
rapido.rentals.js,CWE-1333,917
rapido.rentals.js,CWE-1333,918
rapido.rentals.js,CWE-1333,918
raretechonline.com.js,CWE-1333,343
raretechonline.com.js,CWE-1333,343
raretechonline.com.js,CWE-1333,1013
raretechonline.com.js,CWE-1333,1013
raretechonline.com.js,CWE-1333,1378
raretechonline.com.js,CWE-1333,1378
raretechonline.com.js,CWE-1333,1379
raretechonline.com.js,CWE-1333,1379
rastreae.com.br.js,CWE-1333,343
rastreae.com.br.js,CWE-1333,343
rastreae.com.br.js,CWE-1333,1013
rastreae.com.br.js,CWE-1333,1013
rastreae.com.br.js,CWE-1333,1386
rastreae.com.br.js,CWE-1333,1386
rastreae.com.br.js,CWE-1333,1387
rastreae.com.br.js,CWE-1333,1387
raumnes.no.js,CWE-1333,2661
rb.no.js,CWE-1333,2661
readynetsolutions.com.js,CWE-1333,271
readynetsolutions.com.js,CWE-1333,271
readynetsolutions.com.js,CWE-1333,271
readynetsolutions.com.js,CWE-1333,271
readynetsolutions.com.js,CWE-1333,271
readynetsolutions.com.js,CWE-1333,271
realgfporn.com.js,CWE-1333,1
recommind.com.js,CWE-1333,1
recordstoreday.co.uk.js,CWE-1333,271
recordstoreday.co.uk.js,CWE-1333,271
recordstoreday.co.uk.js,CWE-1333,271
recordstoreday.co.uk.js,CWE-1333,271
recordstoreday.co.uk.js,CWE-1333,271
recordstoreday.co.uk.js,CWE-1333,271
red-bet.bet.js,CWE-1333,384
red-bet.bet.js,CWE-1333,384
red-bet.bet.js,CWE-1333,1050
red-bet.bet.js,CWE-1333,1050
red-bet.bet.js,CWE-1333,1437
red-bet.bet.js,CWE-1333,1437
red-bet.bet.js,CWE-1333,1438
red-bet.bet.js,CWE-1333,1438
red-i.com.ar.js,CWE-1333,479
red-i.com.ar.js,CWE-1333,479
red-i.com.ar.js,CWE-1333,1134
red-i.com.ar.js,CWE-1333,1134
red-i.com.ar.js,CWE-1333,1534
red-i.com.ar.js,CWE-1333,1534
red-i.com.ar.js,CWE-1333,1535
red-i.com.ar.js,CWE-1333,1535
reddogcasino.com.js,CWE-1333,2
reddogcasino.com.js,CWE-1333,2
reestrgos.com.js,CWE-1333,76
reestrgos.com.js,CWE-1333,95
relevanceads.com.js,CWE-1333,1
relevanceads.com.js,CWE-1333,1
reliefcaremidland.com.js,CWE-1333,271
reliefcaremidland.com.js,CWE-1333,271
reliefcaremidland.com.js,CWE-1333,271
reliefcaremidland.com.js,CWE-1333,271
reliefcaremidland.com.js,CWE-1333,271
reliefcaremidland.com.js,CWE-1333,271
reporteris.ro.js,CWE-1333,405
reporteris.ro.js,CWE-1333,485
resonancebroadband.com.js,CWE-1333,1
resonancebroadband.com.js,CWE-1333,1
retkikartta.fi.js,CWE-1333,427
retkikartta.fi.js,CWE-1333,427
retkikartta.fi.js,CWE-1333,1082
retkikartta.fi.js,CWE-1333,1082
retkikartta.fi.js,CWE-1333,1473
retkikartta.fi.js,CWE-1333,1473
retkikartta.fi.js,CWE-1333,1474
retkikartta.fi.js,CWE-1333,1474
reumatoide.it.js,CWE-1333,271
reumatoide.it.js,CWE-1333,271
reumatoide.it.js,CWE-1333,271
reumatoide.it.js,CWE-1333,271
reumatoide.it.js,CWE-1333,271
reumatoide.it.js,CWE-1333,271
rhone.com.js,CWE-1333,76
rhone.com.js,CWE-1333,95
riemannfamily.com.js,CWE-1333,271
riemannfamily.com.js,CWE-1333,271
riemannfamily.com.js,CWE-1333,271
riemannfamily.com.js,CWE-1333,271
riemannfamily.com.js,CWE-1333,271
riemannfamily.com.js,CWE-1333,271
rikstoto.no.js,CWE-1333,312
rikstoto.no.js,CWE-1333,312
rikstoto.no.js,CWE-1333,672
rikstoto.no.js,CWE-1333,672
rikstoto.no.js,CWE-1333,917
rikstoto.no.js,CWE-1333,917
rikstoto.no.js,CWE-1333,918
rikstoto.no.js,CWE-1333,918
ritzcarlton.com.js,CWE-1333,1
rkfns.net.js,CWE-1333,1
rkfns.net.js,CWE-1333,1
roadsexe.com.js,CWE-1333,1
roastmarket.de.js,CWE-1333,279
roastmarket.de.js,CWE-1333,279
roastmarket.de.js,CWE-1333,279
roastmarket.de.js,CWE-1333,279
roastmarket.de.js,CWE-1333,279
roastmarket.de.js,CWE-1333,279
roastmarket.de.js,CWE-1333,279
roastmarket.de.js,CWE-1333,279
roastmarket.de.js,CWE-1333,279
rockporn.pro.js,CWE-1333,1
rohmhaas.com.js,CWE-1333,1
rose-neath.com.js,CWE-1333,271
rose-neath.com.js,CWE-1333,271
rose-neath.com.js,CWE-1333,271
rose-neath.com.js,CWE-1333,271
rose-neath.com.js,CWE-1333,271
rose-neath.com.js,CWE-1333,271
ruaypanlan.com.js,CWE-1333,384
ruaypanlan.com.js,CWE-1333,384
ruaypanlan.com.js,CWE-1333,1050
ruaypanlan.com.js,CWE-1333,1050
ruaypanlan.com.js,CWE-1333,1437
ruaypanlan.com.js,CWE-1333,1437
ruaypanlan.com.js,CWE-1333,1438
ruaypanlan.com.js,CWE-1333,1438
rukhuay100.net.js,CWE-1333,384
rukhuay100.net.js,CWE-1333,384
rukhuay100.net.js,CWE-1333,1050
rukhuay100.net.js,CWE-1333,1050
rukhuay100.net.js,CWE-1333,1437
rukhuay100.net.js,CWE-1333,1437
rukhuay100.net.js,CWE-1333,1438
rukhuay100.net.js,CWE-1333,1438
rule34.xyz.js,CWE-1333,427
rule34.xyz.js,CWE-1333,427
rule34.xyz.js,CWE-1333,1082
rule34.xyz.js,CWE-1333,1082
rule34.xyz.js,CWE-1333,1473
rule34.xyz.js,CWE-1333,1473
rule34.xyz.js,CWE-1333,1474
rule34.xyz.js,CWE-1333,1474
rule34vault.com.js,CWE-1333,312
rule34vault.com.js,CWE-1333,312
rule34vault.com.js,CWE-1333,672
rule34vault.com.js,CWE-1333,672
rule34vault.com.js,CWE-1333,917
rule34vault.com.js,CWE-1333,917
rule34vault.com.js,CWE-1333,918
rule34vault.com.js,CWE-1333,918
runeterra.ar.js,CWE-1333,312
runeterra.ar.js,CWE-1333,312
runeterra.ar.js,CWE-1333,672
runeterra.ar.js,CWE-1333,672
runeterra.ar.js,CWE-1333,917
runeterra.ar.js,CWE-1333,917
runeterra.ar.js,CWE-1333,918
runeterra.ar.js,CWE-1333,918
rutadirecta.com.js,CWE-1333,427
rutadirecta.com.js,CWE-1333,427
rutadirecta.com.js,CWE-1333,1082
rutadirecta.com.js,CWE-1333,1082
rutadirecta.com.js,CWE-1333,1473
rutadirecta.com.js,CWE-1333,1473
rutadirecta.com.js,CWE-1333,1474
rutadirecta.com.js,CWE-1333,1474
rydale.com.js,CWE-1333,76
rydale.com.js,CWE-1333,95
s-w.com.js,CWE-1333,1
saaslawyer.org.js,CWE-1333,1
saaslawyer.org.js,CWE-1333,1
safeauto.com.js,CWE-1333,1
safekeep.online.js,CWE-1333,1
safekeep.online.js,CWE-1333,1
sahbak.co.il.js,CWE-1333,343
sahbak.co.il.js,CWE-1333,343
sahbak.co.il.js,CWE-1333,1013
sahbak.co.il.js,CWE-1333,1013
sahbak.co.il.js,CWE-1333,1378
sahbak.co.il.js,CWE-1333,1378
sahbak.co.il.js,CWE-1333,1379
sahbak.co.il.js,CWE-1333,1379
sakla.live.js,CWE-1333,354
sakla.live.js,CWE-1333,354
sakla.live.js,CWE-1333,1025
sakla.live.js,CWE-1333,1025
sakla.live.js,CWE-1333,1421
sakla.live.js,CWE-1333,1421
sakla.live.js,CWE-1333,1422
sakla.live.js,CWE-1333,1422
sakla2.live.js,CWE-1333,354
sakla2.live.js,CWE-1333,354
sakla2.live.js,CWE-1333,1025
sakla2.live.js,CWE-1333,1025
sakla2.live.js,CWE-1333,1421
sakla2.live.js,CWE-1333,1421
sakla2.live.js,CWE-1333,1422
sakla2.live.js,CWE-1333,1422
sanakirja.fi.js,CWE-1333,312
sanakirja.fi.js,CWE-1333,312
sanakirja.fi.js,CWE-1333,675
sanakirja.fi.js,CWE-1333,675
sanakirja.fi.js,CWE-1333,920
sanakirja.fi.js,CWE-1333,920
sanakirja.fi.js,CWE-1333,921
sanakirja.fi.js,CWE-1333,921
sanborns.com.mx.js,CWE-1333,1
sasolrewards.co.za.js,CWE-1333,312
sasolrewards.co.za.js,CWE-1333,312
sasolrewards.co.za.js,CWE-1333,675
sasolrewards.co.za.js,CWE-1333,675
sasolrewards.co.za.js,CWE-1333,920
sasolrewards.co.za.js,CWE-1333,920
sasolrewards.co.za.js,CWE-1333,921
sasolrewards.co.za.js,CWE-1333,921
satu168.win.js,CWE-1333,76
satu168.win.js,CWE-1333,95
savaari.com.js,CWE-1333,312
savaari.com.js,CWE-1333,312
savaari.com.js,CWE-1333,657
savaari.com.js,CWE-1333,657
savaari.com.js,CWE-1333,895
savaari.com.js,CWE-1333,895
savaari.com.js,CWE-1333,896
savaari.com.js,CWE-1333,896
sbravo.com.js,CWE-1333,271
sbravo.com.js,CWE-1333,271
sbravo.com.js,CWE-1333,271
sbravo.com.js,CWE-1333,271
sbravo.com.js,CWE-1333,271
sbravo.com.js,CWE-1333,271
schmalzauctions.com.js,CWE-1333,1
schmalzauctions.com.js,CWE-1333,1
schweizer-illustrierte.ch.js,CWE-1333,1
schweizer-illustrierte.ch.js,CWE-1333,1
scientologycourses.org.js,CWE-1333,279
scientologycourses.org.js,CWE-1333,279
scientologycourses.org.js,CWE-1333,279
scientologycourses.org.js,CWE-1333,279
scientologycourses.org.js,CWE-1333,279
scientologycourses.org.js,CWE-1333,279
scientologycourses.org.js,CWE-1333,279
scientologycourses.org.js,CWE-1333,279
scientologycourses.org.js,CWE-1333,279
seanthesweepwirral.co.uk.js,CWE-1333,1
seanthesweepwirral.co.uk.js,CWE-1333,1
semarentrega.com.br.js,CWE-1333,351
semarentrega.com.br.js,CWE-1333,351
semarentrega.com.br.js,CWE-1333,1021
semarentrega.com.br.js,CWE-1333,1021
semarentrega.com.br.js,CWE-1333,1407
semarentrega.com.br.js,CWE-1333,1407
semarentrega.com.br.js,CWE-1333,1408
semarentrega.com.br.js,CWE-1333,1408
sense-company.com.js,CWE-1333,76
sense-company.com.js,CWE-1333,95
sentinelone.net.js,CWE-1333,312
sentinelone.net.js,CWE-1333,312
sentinelone.net.js,CWE-1333,660
sentinelone.net.js,CWE-1333,660
sentinelone.net.js,CWE-1333,905
sentinelone.net.js,CWE-1333,905
sentinelone.net.js,CWE-1333,906
sentinelone.net.js,CWE-1333,906
settleup.app.js,CWE-1333,312
settleup.app.js,CWE-1333,312
settleup.app.js,CWE-1333,675
settleup.app.js,CWE-1333,675
settleup.app.js,CWE-1333,920
settleup.app.js,CWE-1333,920
settleup.app.js,CWE-1333,921
settleup.app.js,CWE-1333,921
sexsuperstore.co.uk.js,CWE-1333,7583
sexsuperstore.co.uk.js,CWE-1333,8369
sexsuperstore.co.uk.js,CWE-1333,8852
sexsuperstore.co.uk.js,CWE-1333,8852
sf-express.com.js,CWE-1333,76
sf-express.com.js,CWE-1333,95
shackelfordfuneraldirectors.com.js,CWE-1333,271
shackelfordfuneraldirectors.com.js,CWE-1333,271
shackelfordfuneraldirectors.com.js,CWE-1333,271
shackelfordfuneraldirectors.com.js,CWE-1333,271
shackelfordfuneraldirectors.com.js,CWE-1333,271
shackelfordfuneraldirectors.com.js,CWE-1333,271
shazamcasino.com.js,CWE-1333,1
shazamcasino.com.js,CWE-1333,1
sherwin-williams.com.js,CWE-1333,1
shipoom.com.js,CWE-1333,1
shipoom.com.js,CWE-1333,1
shippersedge.com.js,CWE-1333,271
shippersedge.com.js,CWE-1333,271
shippersedge.com.js,CWE-1333,271
shippersedge.com.js,CWE-1333,271
shippersedge.com.js,CWE-1333,271
shippersedge.com.js,CWE-1333,271
shohoz.com.js,CWE-1333,312
shohoz.com.js,CWE-1333,312
shohoz.com.js,CWE-1333,672
shohoz.com.js,CWE-1333,672
shohoz.com.js,CWE-1333,917
shohoz.com.js,CWE-1333,917
shohoz.com.js,CWE-1333,918
shohoz.com.js,CWE-1333,918
shopee.com.mx.js,CWE-1333,1
shopee.com.mx.js,CWE-1333,1
shriramlife.com.js,CWE-1333,312
shriramlife.com.js,CWE-1333,312
shriramlife.com.js,CWE-1333,675
shriramlife.com.js,CWE-1333,675
shriramlife.com.js,CWE-1333,920
shriramlife.com.js,CWE-1333,920
shriramlife.com.js,CWE-1333,921
shriramlife.com.js,CWE-1333,921
shriramlife.in.js,CWE-1333,312
shriramlife.in.js,CWE-1333,312
shriramlife.in.js,CWE-1333,675
shriramlife.in.js,CWE-1333,675
shriramlife.in.js,CWE-1333,920
shriramlife.in.js,CWE-1333,920
shriramlife.in.js,CWE-1333,921
shriramlife.in.js,CWE-1333,921
sidelinethailand.com.js,CWE-1333,76
sidelinethailand.com.js,CWE-1333,95
sigstore.dev.js,CWE-1333,76
sigstore.dev.js,CWE-1333,95
sikkom.nl.js,CWE-1333,76
sikkom.nl.js,CWE-1333,95
silver-movies.com.js,CWE-1333,1
silverpetticoatreview.com.js,CWE-1333,402
silverpetticoatreview.com.js,CWE-1333,482
simplepayback.com.js,CWE-1333,1
simplepayback.com.js,CWE-1333,1
sitemason.com.js,CWE-1333,271
sitemason.com.js,CWE-1333,271
sitemason.com.js,CWE-1333,271
sitemason.com.js,CWE-1333,271
sitemason.com.js,CWE-1333,271
sitemason.com.js,CWE-1333,271
sitemercado.com.br.js,CWE-1333,312
sitemercado.com.br.js,CWE-1333,312
sitemercado.com.br.js,CWE-1333,657
sitemercado.com.br.js,CWE-1333,657
sitemercado.com.br.js,CWE-1333,895
sitemercado.com.br.js,CWE-1333,895
sitemercado.com.br.js,CWE-1333,896
sitemercado.com.br.js,CWE-1333,896
skagenfood.dk.js,CWE-1333,76
skagenfood.dk.js,CWE-1333,95
skillboxes.com.js,CWE-1333,343
skillboxes.com.js,CWE-1333,343
skillboxes.com.js,CWE-1333,1013
skillboxes.com.js,CWE-1333,1013
skillboxes.com.js,CWE-1333,1378
skillboxes.com.js,CWE-1333,1378
skillboxes.com.js,CWE-1333,1379
skillboxes.com.js,CWE-1333,1379
skyexpress.com.js,CWE-1333,312
skyexpress.com.js,CWE-1333,312
skyexpress.com.js,CWE-1333,672
skyexpress.com.js,CWE-1333,672
skyexpress.com.js,CWE-1333,917
skyexpress.com.js,CWE-1333,917
skyexpress.com.js,CWE-1333,918
skyexpress.com.js,CWE-1333,918
skyexpress.gr.js,CWE-1333,312
skyexpress.gr.js,CWE-1333,312
skyexpress.gr.js,CWE-1333,672
skyexpress.gr.js,CWE-1333,672
skyexpress.gr.js,CWE-1333,917
skyexpress.gr.js,CWE-1333,917
skyexpress.gr.js,CWE-1333,918
skyexpress.gr.js,CWE-1333,918
sleep.me.js,CWE-1333,76
sleep.me.js,CWE-1333,95
slotsempire.com.js,CWE-1333,1
slotsempire.com.js,CWE-1333,1
slutmommyporn.com.js,CWE-1333,1
smart-voip.eu.js,CWE-1333,2
smart-voip.eu.js,CWE-1333,2
smart-voip.eu.js,CWE-1333,2
smart-voip.eu.js,CWE-1333,2
smart-voip.eu.js,CWE-1333,2
smartfit.cl.js,CWE-1333,1
smartfit.cl.js,CWE-1333,1
smartfit.cl.js,CWE-1333,1
smartfit.com.pe.js,CWE-1333,1
smartfit.com.pe.js,CWE-1333,1
smartfit.com.pe.js,CWE-1333,1
smartseer.com.js,CWE-1333,271
smartseer.com.js,CWE-1333,271
smartseer.com.js,CWE-1333,271
smartseer.com.js,CWE-1333,271
smartseer.com.js,CWE-1333,271
smartseer.com.js,CWE-1333,271
smarttransambulance.com.js,CWE-1333,1
smarttransambulance.com.js,CWE-1333,1
smilesnap.com.js,CWE-1333,271
smilesnap.com.js,CWE-1333,271
smilesnap.com.js,CWE-1333,271
smilesnap.com.js,CWE-1333,271
smilesnap.com.js,CWE-1333,271
smilesnap.com.js,CWE-1333,271
